Id,Starttime,#Flows,#Packets,#Srcaddr,#Dstaddr,#Bytes,#labels,#UDPUniqEst,#UDPUniqInt,#UDPTotEstFlow,#UDPTotIntFlow,#NewEstUDPCCIP,TotEstUDPCCIP,#NewIntUDPCCIP,TotIntUDPCCIP,TCPCCFlow,TCPCCBytes,WebFlows,GoogleFlows,CCHTTPBytes,CCHTTPFlow,CCHTTP69Flows,CCHTTO69Bytes,TCPCC67FLows,TCPCC62Flows,TCPCC70Flows,TCPCC71Flows,TCPCC80Flows,UDPCCNewEstBytes,WEBBytes,GoogleBytes,SSLGoogleFLows,SSLGoogleBytes,EstDNSFlows,EstDNSBytes,TCPCustEncFlows,TCPCustEncBytes,UDPEstBytes
1868,560400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,560700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,561000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,561300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,561600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,561900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,562200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,562500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,562800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,563100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,563400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,563700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,564000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,564300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,564600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,564900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,565200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,565500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,565800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,566100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,566400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,566700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,567000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,567300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,567600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,567900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,568200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,568500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,568800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,569100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,569400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,569700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,570000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,570300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,570600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,570900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,571200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,571500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,571800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,572100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,572400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,572700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,573000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,573300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,573600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,573900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,574200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,574500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,574800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,575100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,575400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,575700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,576000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,576300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,576600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,576900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,577200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,577500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,577800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,578100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,578400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,578700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,579000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,579300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,579600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,579900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,580200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,580500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,580800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,581100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,581400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,581700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,582000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,582300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,582600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,582900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,583200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,583500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,583800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,584100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,584400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,584700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,585000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,585300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,585600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,585900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,586200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,586500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,586800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,587100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,587400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,587700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,588000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,588300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,588600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,588900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,589200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,589500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,589800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,590100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,590400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,590700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,591000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,591300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,591600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,591900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,592200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,592500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,592800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,593100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,593400,1,6,1,1,1411,1,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,593700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,594000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,594300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,594600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,594900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,595200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,595500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,595800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,596100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,596400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,596700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,597000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,597300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,597600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,597900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,598200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,598500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,598800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,599100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,599400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,599700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,600000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,600300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,600600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,600900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,601200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,601500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,601800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,602100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,602400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,602700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,603000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,603300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,603600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,603900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,604200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,604500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,604800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,605100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,605400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,605700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,606000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,606300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,606600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,606900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,607200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,607500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,607800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,608100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,608400,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,608700,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,609000,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,609300,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,609600,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,609900,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,610200,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,610500,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,610800,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,611100,0,0,0,0,0,0,0,0,0,0,0,149,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
